Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,464180,-,-,-,7.45,3.9,0,213,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2018,1,1,0,30,161.41,0.15,2.7,0,0,0,0,18.7,95.68,988,0,0,0,0,19.400000000000002,42,1.2000000000000002
2018,1,1,1,30,150.93,0.15,2.6,0,0,0,0,18,95.4,987,0,0,0,0,18.8,39,1.6
2018,1,1,2,30,138.08,0.15,2.5,0,0,0,0,17.1,93.45,987,0,0,0,0,18.2,40,1.8
2018,1,1,3,30,124.54,0.15,2.4000000000000004,0,0,0,0,16.1,90.99,988,0,0,0,0,17.6,41,2
2018,1,1,4,30,110.77,0.15,2.3000000000000003,0,0,0,0,15.100000000000001,89.17,988,0,0,0,0,16.900000000000002,41,2.1
2018,1,1,5,30,96.99000000000001,0.15,2.2,0,0,0,0,14.200000000000001,85.25,988,0,0,0,0,16.7,42,2.5
2018,1,1,6,30,83.21000000000001,0.15,2.2,32,5,32,0,13.700000000000001,78.45,989,32,5,0,32,17.5,43,3.1
2018,1,1,7,30,69.91,0.15,2.2,186,131,231,0,13.8,70.87,989,186,131,0,231,19.200000000000003,46,3.1
2018,1,1,8,30,57.120000000000005,0.15,2.2,294,277,445,0,15.100000000000001,66.31,989,294,277,0,445,21.700000000000003,55,2.9000000000000004
2018,1,1,9,30,45.410000000000004,0.15,2.2,447,169,566,0,16.2,60.72,988,447,169,0,566,24.3,71,2.9000000000000004
