Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,464180,-,-,-,7.45,3.9,0,213,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2012,1,1,0,30,161.34,0.14,2.6,0,0,0,0,16.400000000000002,73.2,988,0,0,0,0,21.400000000000002,224,0.30000000000000004
2012,1,1,1,30,150.86,0.14,2.6,0,0,0,0,16.3,74.59,988,0,0,0,0,21,288,0.30000000000000004
2012,1,1,2,30,138.02,0.14,2.6,0,0,0,0,16.3,77.67,988,0,0,0,0,20.3,335,0.5
2012,1,1,3,30,124.48,0.14,2.6,0,0,0,0,16.2,82.01,988,0,0,0,0,19.400000000000002,353,0.8
2012,1,1,4,30,110.72,0.14,2.6,0,0,0,0,16.2,85.98,988,0,0,0,0,18.6,183,0.9
2012,1,1,5,30,96.93,0.14,2.6,0,0,0,0,16.1,85.71000000000001,989,0,0,0,0,18.5,10,1
2012,1,1,6,30,83.16,0.14,2.5,32,19,34,0,16.900000000000002,81.68,990,32,19,0,34,20.1,16,1.7000000000000002
2012,1,1,7,30,69.87,0.14,2.5,161,201,230,0,16.3,69.44,990,161,201,0,230,22.200000000000003,19,2.5
2012,1,1,8,30,57.09,0.14,2.5,242,372,444,0,17.1,62.82,990,242,372,0,444,24.700000000000003,17,2.6
2012,1,1,9,30,45.39,0.14,2.5,251,568,649,0,17.5,55.27,990,251,568,0,649,27.200000000000003,15,2.7
2012,1,1,10,30,35.9,0.14,2.6,268,632,779,0,17.2,49.57,989,268,632,0,779,28.8,17,2.5
2012,1,1,11,30,30.77,0.14,2.6,277,660,844,0,17.400000000000002,47.78,988,277,660,0,844,29.700000000000003,23,2.2
2012,1,1,12,30,32.17,0.14,2.6,353,516,789,0,17.900000000000002,47.7,988,353,516,0,789,30.200000000000003,35,1.9000000000000001
2012,1,1,13,30,39.4,0.14,2.6,326,491,705,0,18.1,48.120000000000005,987,326,491,0,705,30.3,49,1.8
2012,1,1,14,30,49.99,0.14,2.6,282,429,557,0,18.400000000000002,49.43,987,282,429,0,557,30.1,61,1.5
2012,1,1,15,30,62.230000000000004,0.14,2.5,237,228,343,0,18.7,53.34,987,237,228,0,343,29.200000000000003,71,1.3
2012,1,1,16,30,75.28,0.14,2.4000000000000004,115,75,134,0,19.700000000000003,63.71,987,115,75,0,134,27.200000000000003,83,1.1
2012,1,1,17,30,88.52,0.14,2.3000000000000003,0,0,0,0,19.900000000000002,71.53,988,0,0,0,0,25.400000000000002,98,1
2012,1,1,18,30,102.57000000000001,0.14,2.3000000000000003,0,0,0,0,18.5,69.69,988,0,0,0,0,24.400000000000002,107,1
2012,1,1,19,30,116.37,0.14,2.3000000000000003,0,0,0,0,18.3,72.77,989,0,0,0,0,23.5,113,1
2012,1,1,20,30,130.08,0.14,2.3000000000000003,0,0,0,0,18.3,76.75,989,0,0,0,0,22.6,117,0.9
2012,1,1,21,30,143.43,0.14,2.4000000000000004,0,0,0,0,18.400000000000002,80.83,989,0,0,0,0,21.8,118,0.9
2012,1,1,22,30,155.67000000000002,0.14,2.4000000000000004,0,0,0,0,18.400000000000002,84.61,989,0,0,0,0,21.1,118,0.9
2012,1,1,23,30,163.88,0.14,2.5,0,0,0,0,18.5,87.77,989,0,0,0,0,20.6,118,0.9
2012,1,2,0,30,161.47,0.14,2.5,0,0,0,0,18.6,89.91,989,0,0,0,0,20.3,123,0.8
