Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,464180,-,-,-,7.45,3.9,0,213,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2022,1,1,0,30,161.41,0.15,4.4,0,0,0,1,21.900000000000002,100,987,0,0,0,0,21.900000000000002,203,0.8
2022,1,1,1,30,150.92000000000002,0.15,4.5,0,0,0,0,22,100,987,0,0,0,0,22,206,0.8
2022,1,1,2,30,138.08,0.15,4.5,0,0,0,1,22.200000000000003,100,987,0,0,0,0,22.200000000000003,207,0.7000000000000001
2022,1,1,3,30,124.53,0.15,4.5,0,0,0,0,22.400000000000002,100,987,0,0,0,0,22.400000000000002,215,0.6000000000000001
2022,1,1,4,30,110.77,0.15,4.5,0,0,0,0,22.5,100,987,0,0,0,0,22.5,241,0.5
2022,1,1,5,30,96.98,0.15,4.5,0,0,0,0,22.400000000000002,98.74000000000001,988,0,0,0,0,22.6,288,0.4
2022,1,1,6,30,83.2,0.15,4.5,39,33,43,0,22.8,95.02,989,39,33,0,43,23.6,317,0.6000000000000001
2022,1,1,7,30,69.91,0.15,4.5,154,244,238,0,23.700000000000003,90.77,989,154,244,0,238,25.3,290,0.8
2022,1,1,8,30,57.120000000000005,0.15,4.5,223,418,449,0,24.3,84.49,989,223,418,0,449,27.1,262,0.7000000000000001
2022,1,1,9,30,45.410000000000004,0.15,4.6000000000000005,264,520,629,1,23.8,75.57000000000001,989,264,520,0,629,28.5,166,0.4
2022,1,1,10,30,35.9,0.15,4.6000000000000005,290,572,753,0,23.1,68.01,988,290,572,0,753,29.6,77,0.6000000000000001
2022,1,1,11,30,30.740000000000002,0.15,4.6000000000000005,303,590,810,1,22.700000000000003,64.31,987,303,590,0,810,30.200000000000003,88,0.9
2022,1,1,12,30,32.11,0.15,4.6000000000000005,303,580,795,1,22.6,62.78,986,303,580,0,795,30.5,89,1
2022,1,1,13,30,39.34,0.15,4.7,290,537,706,1,22.5,62.410000000000004,986,290,537,0,706,30.5,84,1
2022,1,1,14,30,49.93,0.15,4.7,261,458,556,0,22.3,62.38,985,261,458,0,556,30.3,81,0.9
2022,1,1,15,30,62.160000000000004,0.15,4.7,207,330,361,0,22.5,64.91,985,207,330,0,361,29.8,83,0.8
2022,1,1,16,30,75.21000000000001,0.15,4.7,114,142,150,0,22.700000000000003,70.10000000000001,986,114,142,0,150,28.700000000000003,91,0.7000000000000001
2022,1,1,17,30,88.47,0.15,4.800000000000001,2,0,2,1,23.400000000000002,78.92,986,2,0,0,2,27.400000000000002,108,0.6000000000000001
2022,1,1,18,30,102.52,0.15,4.800000000000001,0,0,0,0,23.3,83.75,987,0,0,0,0,26.3,119,0.7000000000000001
2022,1,1,19,30,116.32000000000001,0.15,4.7,0,0,0,0,23.400000000000002,88.67,987,0,0,0,0,25.400000000000002,117,0.6000000000000001
2022,1,1,20,30,130.04,0.15,4.7,0,0,0,0,23.3,92.35000000000001,988,0,0,0,0,24.6,107,0.6000000000000001
2022,1,1,21,30,143.4,0.15,4.6000000000000005,0,0,0,0,22.900000000000002,94.23,988,0,0,0,0,23.900000000000002,92,0.7000000000000001
2022,1,1,22,30,155.66,0.15,4.5,0,0,0,0,22.400000000000002,94.83,988,0,0,0,0,23.3,73,0.7000000000000001
2022,1,1,23,30,163.91,0.15,4.4,0,0,0,0,21.8,95.54,987,0,0,0,0,22.6,54,0.9
2022,1,2,0,30,161.54,0.15,4.3,0,0,0,0,21.3,96.78,987,0,0,0,0,21.8,42,1
2022,1,2,1,30,151.06,0.15,4.2,0,0,0,0,20.6,97.11,987,0,0,0,0,21.1,37,1.1
2022,1,2,2,30,138.20000000000002,0.15,4.1000000000000005,0,0,0,0,19.900000000000002,96.82000000000001,986,0,0,0,0,20.400000000000002,35,1.3
2022,1,2,3,30,124.65,0.15,4,0,0,0,0,19,95.92,987,0,0,0,0,19.700000000000003,34,1.6
2022,1,2,4,30,110.88,0.15,4,0,0,0,0,18.1,94.68,987,0,0,0,0,19,32,1.8
2022,1,2,5,30,97.08,0.15,3.9000000000000004,0,0,0,0,17.3,91.55,988,0,0,0,0,18.7,30,2.1
2022,1,2,6,30,83.29,0.15,3.9000000000000004,33,25,36,0,16.900000000000002,86.27,988,33,25,0,36,19.200000000000003,31,2.7
2022,1,2,7,30,69.99,0.15,3.9000000000000004,157,212,229,0,17.1,80.63,989,157,212,0,229,20.5,31,2.8000000000000003
2022,1,2,8,30,57.18,0.15,4,237,369,437,0,18.400000000000002,76.98,989,237,369,0,437,22.6,33,2.6
2022,1,2,9,30,45.44,0.15,4,286,470,616,0,18.900000000000002,70.49,988,286,470,0,616,24.6,38,2.5
2022,1,2,10,30,35.89,0.15,4,315,525,741,0,19.1,64.81,988,315,525,0,741,26.200000000000003,46,2.5
2022,1,2,11,30,30.67,0.15,4.1000000000000005,326,551,800,0,19.1,59.89,987,326,551,0,800,27.6,54,2.3000000000000003
2022,1,2,12,30,31.990000000000002,0.15,4.1000000000000005,290,603,801,0,19.3,57.230000000000004,986,290,603,0,801,28.6,58,2.2
2022,1,2,13,30,39.2,0.15,4.2,274,568,714,0,19.6,57.54,985,274,568,0,714,28.8,57,2.1
2022,1,2,14,30,49.79,0.15,4.2,245,496,565,0,19.900000000000002,59.17,985,245,496,0,565,28.6,53,1.8
2022,1,2,15,30,62.03,0.15,4.2,186,404,375,0,20.6,64.32000000000001,985,186,404,0,375,28,45,1.4000000000000001
2022,1,2,16,30,75.09,0.15,4.2,111,190,159,0,20.6,70.23,986,111,190,0,159,26.5,40,1.1
2022,1,2,17,30,88.36,0.15,4.2,3,1,3,1,22.1,85.12,986,3,1,0,3,24.8,39,1
2022,1,2,18,30,102.41,0.15,4.1000000000000005,0,0,0,0,21.400000000000002,85.35000000000001,987,0,0,0,0,24,43,1
2022,1,2,19,30,116.22,0.15,4.1000000000000005,0,0,0,0,21.1,87.57000000000001,987,0,0,0,0,23.3,48,1.1
2022,1,2,20,30,129.94,0.15,4.1000000000000005,0,0,0,1,20.8,88.96000000000001,988,0,0,0,0,22.700000000000003,45,1.2000000000000002
2022,1,2,21,30,143.33,0.15,4.2,0,0,0,1,20.400000000000002,89.82000000000001,988,0,0,0,0,22.200000000000003,39,1.3
2022,1,2,22,30,155.63,0.15,4.2,0,0,0,8,19.900000000000002,90.3,987,0,0,0,0,21.6,38,1.4000000000000001
2022,1,2,23,30,163.97,0.15,4.1000000000000005,0,0,0,0,19.400000000000002,90.73,987,0,0,0,0,21,37,1.5
2022,1,3,0,30,161.68,0.15,4.1000000000000005,0,0,0,0,19,91.62,986,0,0,0,0,20.400000000000002,33,1.6
2022,1,3,1,30,151.20000000000002,0.15,4.1000000000000005,0,0,0,0,18.5,91.97,986,0,0,0,0,19.8,31,1.9000000000000001
2022,1,3,2,30,138.33,0.15,4.1000000000000005,0,0,0,0,17.8,91.03,986,0,0,0,0,19.3,29,2.1
2022,1,3,3,30,124.77,0.15,4.1000000000000005,0,0,0,1,17.2,90.36,986,0,0,0,0,18.8,26,2.3000000000000003
2022,1,3,4,30,110.99000000000001,0.15,4.2,0,0,0,1,16.7,90.25,987,0,0,0,0,18.3,26,2.5
2022,1,3,5,30,97.18,0.15,4.2,0,0,0,1,16.400000000000002,90.24,988,0,0,0,0,18,29,2.8000000000000003
2022,1,3,6,30,83.37,0.15,4.2,34,18,36,0,16.3,87.73,988,34,18,0,36,18.400000000000002,33,3.1
2022,1,3,7,30,70.06,0.15,4.3,165,183,228,0,16.8,83.78,989,165,183,0,228,19.6,37,3.1
2022,1,3,8,30,57.230000000000004,0.15,4.3,256,330,435,0,17.7,79.12,989,256,330,0,435,21.5,39,3.2
2022,1,3,9,30,45.47,0.15,4.4,276,503,629,0,17.8,70.63,989,276,503,0,629,23.400000000000002,43,3.4000000000000004
2022,1,3,10,30,35.87,0.15,4.4,300,564,757,0,18,65.17,988,300,564,0,757,25,50,3.4000000000000004
2022,1,3,11,30,30.59,0.15,4.4,303,600,819,0,18.5,61.49,987,303,600,0,819,26.5,54,3.1
2022,1,3,12,30,31.86,0.15,4.5,308,581,802,0,19.200000000000003,60.980000000000004,987,308,581,0,802,27.400000000000002,53,2.6
2022,1,3,13,30,39.050000000000004,0.15,4.5,295,541,715,0,19.700000000000003,61.78,986,295,541,0,715,27.700000000000003,50,2.1
2022,1,3,14,30,49.64,0.15,4.5,264,466,566,8,20.3,64.91,986,370,127,0,452,27.5,51,1.8
2022,1,3,15,30,61.89,0.15,4.5,211,340,371,0,20.900000000000002,69.61,987,211,340,0,371,26.900000000000002,56,1.5
2022,1,3,16,30,74.96000000000001,0.15,4.5,119,152,159,0,21.5,79.48,987,119,152,0,159,25.3,61,1.1
2022,1,3,17,30,88.25,0.15,4.4,3,0,3,8,22,90.16,988,3,0,5,3,23.700000000000003,63,1
2022,1,3,18,30,102.29,0.15,4.4,0,0,0,8,21,89.2,988,0,0,0,0,22.900000000000002,64,1.1
2022,1,3,19,30,116.11,0.15,4.3,0,0,0,8,20.5,88.69,989,0,0,0,0,22.5,65,1
2022,1,3,20,30,129.86,0.15,4.3,0,0,0,8,20.200000000000003,88.94,989,0,0,0,0,22.1,67,1
2022,1,3,21,30,143.26,0.15,4.2,0,0,0,5,20,90.35000000000001,989,0,0,0,0,21.6,70,0.9
2022,1,3,22,30,155.6,0.15,4.2,0,0,0,8,19.700000000000003,91.79,989,0,0,0,0,21.1,74,1
2022,1,3,23,30,164.03,0.15,4.1000000000000005,0,0,0,8,19.400000000000002,93.05,988,0,0,0,0,20.6,74,1
2022,1,4,0,30,161.82,0.15,4,0,0,0,8,19.200000000000003,93.93,988,0,0,0,0,20.200000000000003,68,1.1
2022,1,4,1,30,151.34,0.15,4,0,0,0,8,18.900000000000002,94.49,987,0,0,0,0,19.8,60,1.2000000000000002
2022,1,4,2,30,138.46,0.15,3.9000000000000004,0,0,0,8,18.5,94.65,987,0,0,0,0,19.400000000000002,54,1.4000000000000001
2022,1,4,3,30,124.89,0.15,3.9000000000000004,0,0,0,8,18.1,94.42,988,0,0,0,0,19,49,1.7000000000000002
